id,Response
254583,0.0006762211928240525
134471,0.0030516560353417745
73430,0.0006081431490661164
456046,0.4615326030370133
230445,0.46544447035819947
431317,0.002294708298714573
14704,0.004017536997763297
110795,0.008288900080283717
35758,0.01865684254184863
132580,0.0037592117525732677
175303,0.0003437580027098515
161602,0.06819931687851125
196210,0.0006734165592204858
435247,0.000874938192907054
445730,0.0011322782628511658
66077,0.3680737391989753
286227,0.0004032468144201629
462940,0.0011270900160628666
62367,0.1964698789704597
324916,0.2641555498639804
402415,0.0005972637933938959
17466,0.42117974713056106
209490,0.08546345214626909
495192,0.4686685946507587
364115,0.3879256002687882
32770,0.3862850363774823
135398,0.0003109170250319624
87599,0.2936544198219314
169052,0.0020669891949092463
69362,0.06769994239602856
42279,0.23919455564907569
221352,0.3457904947273792
493530,0.3729557921767037
340678,0.024242262370275363
2045,0.38595204106657127
243360,0.00037568874671780694
158725,0.43427717451964354
302933,0.32638259601948005
449957,0.0006854381865826903
81525,0.00038203671881954353
349445,0.44602958755183986
36789,0.46617107430996035
426976,0.43074081283145366
362599,0.0004185866743733665
112127,0.23166409206964
402141,0.0003620923269244785
13156,0.0005742523259356507
254770,0.4530729072849667
131081,0.46092398529994777
40206,0.006864486047822595
201508,0.44725570209120646
280484,0.000689705243855392
355609,0.042411790521601225
466505,0.466264009860096
424464,0.006193500788508468
67742,0.00027953946927616457
222793,0.4605018905618516
157609,0.0007019520992788676
4947,0.4669305106082102
421662,0.44624571071041363
19076,0.0004695643348371193
445114,0.004823720913738484
301392,0.4659002588167458
371711,0.0004018563130233472
421951,0.0007828667727533862
25888,0.0029699454004934
404292,0.00073921474675949
79490,0.46062256678105906
261089,0.47159420368795696
36539,0.0006555502467941096
208784,0.00037756390641972024
238822,0.46080118609831927
121435,0.43872206371386396
65069,0.46522937050335117
274519,0.0002888689233784746
380938,0.43829119505233327
136331,0.00034537129049384726
94426,0.0006134089929841322
229829,0.00643429589038749
362907,0.08185408701895365
379705,0.3041070749347821
418810,0.0012103090415512268
325384,0.0008723522552820687
109685,0.0856471406030778
283830,0.0005322250358420657
207809,0.0005612159534028489
429651,0.00036999822370953464
136690,0.029506346275246204
284863,0.45862334690646533
399172,0.00035260978208887135
159611,0.22331119696199184
98895,0.0003992313040023196
24150,0.0003234069252252932
352076,0.007907482038222708
121104,0.11253266720843758
32046,0.06408376048066387
109752,0.10375200320735567
173654,0.0006457266008239472
140755,0.006097198740877061
201572,0.003907928304563221
96802,0.1505012028884119
66215,0.33296774062597606
256627,0.0005723635234917849
214776,0.0008313967101861631
328880,0.39212763083399993
63525,0.22205123219324552
79646,0.3013706728115344
231310,0.000497781244476991
296248,0.008005171098123362
167682,0.3019097991750292
406433,0.004297755297580812
437789,0.009457339274035649
51293,0.0003376668533456626
135311,0.003916103305634003
55944,0.11342339277065111
209050,0.46703174092721256
186000,0.030998490817675473
32908,0.36175006526884834
503840,0.44528304554019227
278929,0.43951452550901876
206786,0.0009962272610036134
71284,0.0004238610710452824
472022,0.0026192840258432316
11694,0.0005033077193850244
137116,0.3578506209765668
104872,0.13433736568696955
77992,0.03725858560864131
274461,0.4037895513932185
122679,0.00035363955826427166
410466,0.0003388437544417076
373748,0.001603732615522982
89119,0.46461872466560533
106783,0.00029767502542768157
220961,0.13240081307522406
371829,0.07347058411019172
219635,0.02134792659273348
159003,0.005138627390960655
325951,0.0009062039073135384
284353,0.0003575872880452054
392243,0.0005992749924369429
233737,0.31413351699825276
137245,0.48481718223614706
380684,0.0003500532027669019
339547,0.00033903328262363075
477036,0.00045928704920930727
200572,0.0003727940898325152
172331,0.0026741715449998273
312429,0.35972039363611125
113149,0.0010520814193771856
48782,0.4711028840528262
53190,0.39939896433764177
141662,0.005286391140360255
89671,0.46283356595431696
468987,0.0005785159035580735
135851,0.0013537362744446874
232079,0.001128419274515377
271873,0.10979238894392061
200742,0.44761165404279185
223941,0.00118488296834112
126611,0.00040927268086202786
54080,0.0003140256940086281
84685,0.340255997321522
25051,0.001510352110526188
334310,0.4404417037818801
64075,0.06265353221310836
342732,0.42189133201962403
233136,0.46654874209837366
365384,0.00039577010596526964
273812,0.4457138842429088
499178,0.0004598773078258096
272950,0.3685934039824992
277021,0.029425107953577462
326755,0.0025279746635431814
90155,0.000748429234537613
414708,0.44361753762833733
113616,0.43438742858070045
243634,0.31377834536680665
323554,0.4238108222210474
268639,0.1256511578619127
430221,0.0007063739417457146
285147,0.4666089547210155
278827,0.0051753761918103556
41133,0.44785538297701855
147896,0.036411019113561836
292079,0.1201892605811944
343713,0.09067615611234536
164026,0.36369907922845957
140474,0.0003752715830789979
341315,0.40206265473332176
120819,0.0038330631609335168
387666,0.0006338047212949437
126224,0.0004926281312796121
231618,0.44402245561221854
263486,0.0003712364947663279
202145,0.0004553949579338484
131851,0.08709612685650742
393415,0.003848867920250727
309755,0.4488095943440154
306004,0.00043952185399053677
185438,0.11853137558362112
137283,0.3114573151693972
258093,0.0005798627837653931
208978,0.00047813160559203785
377328,0.0009006808597303606
114780,0.0003244003999677674
300846,0.1698465442466706
270086,0.003872058984801766
287639,0.4393413833585428
484364,0.46648972684261336
124325,0.2245091652959269
359687,0.444758716081693
172164,0.0003872857440736929
145968,0.26094366857371026
308253,0.00039484279388408283
378473,0.020074403572721097
207097,0.44781134070222267
370457,0.44649956033678556
225945,0.09491046589109071
357849,0.3783542896857544
341091,0.40053638946929737
356231,0.04466761919686242
471601,0.00836714045199137
78069,0.3935840295315576
190389,0.02153128392257381
386261,0.4477860681034812
205267,0.0022294560981835024
303837,0.00036907417075580516
275701,0.4091544722521116
307294,0.4461169896226896
175932,0.1332890835175746
163453,0.48155555559083735
288952,0.0040565396058634875
67126,0.0004763582518926503
393582,0.00043527580068865204
273922,0.0032422277546557353
334763,0.259881619834171
191191,0.0003700942741853271
47763,0.000464670539692095
271649,0.14677119163450938
150561,0.0007547664098128373
239150,0.13677154326972663
254363,0.10645315522516627
316546,0.022268135065743523
505214,0.00039611090734597724
213915,0.4462128547182394
24074,0.0009885925619210927
87312,0.006624729104464031
24313,0.0006021297982880216
117459,0.323389785483297
404679,0.0008300962399036266
5398,0.2620178286604425
330985,0.00038608023790466316
175857,0.0004285220878035014
353122,0.0036907719457718513
320993,0.46815906757122094
136798,0.0005717204885450542
184853,0.22173688079808923
321894,0.22286293342423202
271265,0.3983402563205523
141556,0.0006631237594546983
254187,0.4627651665949739
43313,0.0012943120757212905
339528,0.00041537556935713224
269512,0.0003862517874379099
500970,0.00036863302607442186
450092,0.00022502386761283916
498814,0.4469801660373076
25503,0.00028319831645093053
159187,0.44345323742350273
242771,0.38278018158467453
339665,0.1405786234577101
75540,0.46700814600123963
470973,0.4457351595750375
4843,0.012103129127758672
235066,0.00036152561088526416
477604,0.0007772418838725753
344700,0.378777162326142
189335,0.44461381053039584
168914,0.0003789819199920401
50925,0.33786020801718536
278793,0.43957582424048086
365735,0.0007757137335479189
21280,0.2236759446980722
24991,0.2841242021413884
446969,0.0040312309921899615
24560,0.2771518620581361
180184,0.44924941810489544
392976,0.4486773564426598
263651,0.0004811012223568662
173052,0.0007574748715862659
309472,0.0003259295773665567
142319,0.0012100775830179815
197677,0.0006982205185200225
248276,0.003727799199857349
427843,0.0006201372701652455
234894,0.0874223800636148
249682,0.0004004065818305879
290301,0.43772099020378114
227012,0.00038884154938203624
29520,0.4222904717311188
174682,0.2588923762680267
321793,0.02327240699937385
266368,0.3170301223222412
112312,0.47540666229142287
147476,0.00686786611974238
193771,0.40092760577020053
292763,0.11503283057422946
372353,0.0005521844368541792
367981,0.008365948606482721
141377,0.0003732666159399546
75004,0.0008171436058246102
126937,0.0003925508005536283
276111,0.000266228132344956
405635,0.0006047217554769608
180802,0.0003117754894486698
124612,0.00046664382619429206
356057,0.45938523679248766
388082,0.0002560625372754049
250744,0.03187835799735275
456981,0.00046470229078925655
441987,0.0003333825508925361
263897,0.0004028440538433169
437270,0.4036477579340221
340842,0.00042278840506813583
296505,0.06795358915259779
266379,0.42984273018088714
343200,0.0004395770501696849
69281,0.00042817856923093526
358249,0.2396485915861982
31866,0.48853206832358415
325082,0.0006385095531950266
35995,0.0007380896165166315
462787,0.46615064060804656
157702,0.017023018233076677
25309,0.4218345603543521
93646,0.0825014944572305
414396,0.00039666275419352013
369741,0.0036428316072723444
47698,0.4490984613649167
473348,0.0004650810574392036
466684,0.0003988306329122916
458811,0.3605065539913906
41350,0.000920306283016152
30085,0.15608154060439688
95114,0.0006962706521552632
187134,0.00033896217414695223
338397,0.12570372986082853
398895,0.3937870553361019
237611,0.10578384082278194
251881,0.0003700061114101899
182516,0.0003481439777672566
151595,0.08654500438593064
38945,0.000358534811651622
507874,0.0003043754767856431
393339,0.4646277421971821
239246,0.0005812530720626633
105399,0.2848955538897372
460509,0.4487369525634024
336717,0.4440245011682077
354,0.0006494610701925248
251730,0.001244434781950191
268387,0.23679031081925017
24610,0.0003714642021467497
500559,0.00033170363313490944
33154,0.0015951457570244176
358154,0.008679377969783145
257491,0.0003104103273787324
250879,0.005215074329044731
443955,0.0028307309440631246
264447,0.4471591393665038
107712,0.46406866214439674
272477,0.4464486637458392
291584,0.0006882835878519304
332540,0.00025808657569390534
201725,0.11152361587735868
181792,0.2505373021383588
17499,0.3176429274828713
104664,0.41067396401810824
144610,0.47606046100419147
172105,0.026944026230740232
357946,0.4470217131268738
140236,0.003934944916457819
56457,0.0038179414279819906
107613,0.3228434435531573
221810,0.293581526898829
106176,0.0008346349713525048
80859,0.0005811438061697161
123874,0.00046909217748021455
194403,0.4481946470129882
501458,0.4648794013697662
238941,0.0006497851441465464
468797,0.451194915693874
237200,0.3145773125965631
173204,0.27525671309273647
19901,0.3544983418303581
117784,0.08614336228996486
257796,0.4447423388448701
287889,0.30577986169178784
160509,0.0003700061114101899
301215,0.00033121011851650956
21192,0.02563612751781359
344562,0.09680423905238449
185897,0.033596843226594945
151360,0.07631639701609444
304812,0.08714856819086642
1146,0.4194725174157795
71126,0.0010818467562090717
172609,0.0009239333273148071
31290,0.0006167033866222663
138976,0.0006593132417092533
325831,0.42997475642948224
310585,0.035709492332392845
151582,0.4462742389368886
61381,0.41353524195910707
112119,0.21468574700454962
242913,0.0005514389239381512
212956,0.00035839960301551813
368281,0.41572777036415315
141979,0.3126450775789703
360633,0.42144315221975004
230691,0.13175509154521167
65949,0.0006523815136452385
362671,0.001117075720983938
172709,0.0003877782857238662
112645,0.4624374946749355
85868,0.420923452410863
432566,0.00038479779443451566
500968,0.0004614452220275183
184261,0.09752842550442022
127988,0.4217777005091672
48430,0.027602637156706317
436159,0.46405906299454275
450418,0.4803858276166458
91470,0.4076110837550214
352231,0.07160694187591604
148624,0.0003319791056251756
286776,0.4402345927494614
246689,0.023150226209739964
177186,0.005389840554985312
209206,0.0008185274732153765
20804,0.3653943014003389
198290,0.0004898085607192098
294969,0.002007783193032187
203169,0.0013606318590229415
414213,0.000950404189856232
191281,0.03820538829816648
200243,0.0007093919107501452
299093,0.22036683611890062
347593,0.42428858795198077
116262,0.4206803322090494
186846,0.10331061335236914
266631,0.4194332726948179
418565,0.3971309128834384
501890,0.0005863152408203568
17115,0.4451196118043551
399815,0.0002978451355230472
17899,0.0002775734085809103
178020,0.26459938971062263
161937,0.030473844941626017
237979,0.22470017674249237
471834,0.4225493930103353
15973,0.11816566874458392
111817,0.0006711013473555548
322492,0.3961246690996764
132353,0.07431570468600851
86846,0.28568264164450957
286349,0.25673928943472946
503364,0.4007396018568653
359915,0.4636871819676012
355816,0.1375951167041626
89042,0.0003392372628116012
103448,0.4084238376579914
291334,0.48387425605635626
132374,0.4413955420508679
254473,0.0003969733558686156
326558,0.3837419247392717
175340,0.4440394207383768
367400,0.0006966850471451709
38384,0.04398890050482636
142513,0.0006480409877674493
200586,0.46280667512628065
285942,0.0003877580501335139
176481,0.026402588068534447
224028,0.003301470085759789
440303,0.00041469366408921395
107996,0.00045458203951433693
138408,0.4223533408703488
134369,0.02079461784583194
15380,0.0013180912587614892
1350,0.44983405299194845
374111,0.046865814038800684
431635,0.0008111314990935631
150569,0.42297658027922985
75657,0.0002749636111105851
30250,0.11983003310936953
6531,0.41135753309182443
375481,0.44513593395442214
459084,0.0008997283010798682
310014,0.0003374908959283165
126637,0.4666089547210155
151546,0.30742802227588306
343731,0.20831665864569604
14952,0.005212873231756791
436597,0.000378568587921291
352851,0.41435168925013693
394590,0.0013199220575209102
19757,0.01070624285700416
332537,0.07678783773094815
341029,0.006967082941396604
207509,0.06310846171099399
413319,0.0003159030788860205
251237,0.35166903819830353
290928,0.03599094352118711
173844,0.0010165583030185984
11208,0.0010389471018038819
189964,0.440780252782876
290650,0.45980057112976686
290859,0.0003487374302025792
497558,0.0001959552486147597
132602,0.2894974877129883
412952,0.4470470756299123
184003,0.41028189893017347
311279,0.33683719731034045
418186,0.0005358514580287545
505499,0.44725570209120646
234234,0.06249773250109371
46525,0.009265159692470812
507454,0.43609936107780306
217639,0.012711124187628604
153392,0.003810384720051328
435305,0.0006691039012368917
130745,0.0005310844371808172
134681,0.0007589094130246462
107527,0.00033996302099063494
80873,0.0041950807845365515
407861,0.0014129825326712295
166069,0.3941141910815997
412810,0.0006266097344695905
502986,0.0012538937205070903
232568,0.1364029669495575
28020,0.14274740244959236
75257,0.427815327291435
293554,0.0035492882257662883
503702,0.0006294992960674689
418703,0.010389502519141836
193999,0.08525074937553233
86209,0.449393678430669
174920,0.26327264481739
282465,0.09198348964680396
471759,0.0012441710878470292
254270,0.0003224376021724302
108235,0.3961097301280894
102174,0.000365637843297311
237929,0.006610419857828359
136522,0.00034497628359320717
402396,0.4486159354189023
432390,0.000388110777535205
491416,0.0001882051659446244
282490,0.3049873980302389
218425,0.46785043492727063
38735,0.11592766336687514
196620,0.0011229705523382993
189420,0.0036214568353901584
476279,0.4648948812968343
175584,0.0015635126038620357
410079,0.0004744114888199711
501438,0.0004327802218225317
439442,0.0004253306710799577
408098,0.0005730273620023318
262671,0.3048973272861384
39547,0.4237719903206685
279084,0.004995344925024789
305464,0.40603243644509235
2552,0.4853253275675186
73947,0.0008355062102034465
124027,0.0013972279578985272
181885,0.08237657831692054
371077,0.0009193057185135301
468322,0.006257492137008639
94114,0.20367363314651615
197221,0.07500900217316653
396852,0.44591615004198476
88368,0.25643266697678047
63468,0.00047388029976939245
187545,0.0038450474077926624
40505,0.24067781302201907
206911,0.4335906845628864
129569,0.000627339904673534
248046,0.2919600412002236
208925,0.0009205211755301992
336186,0.11538897169470247
53964,0.3390243454093392
230922,0.3701632146981555
223401,0.003061261473706506
277972,0.0006980910921695457
228417,0.21438911138960223
136963,0.4466509961828815
405862,0.002535022000978962
437295,0.00040495690251237385
132904,0.0005063048277509902
262518,0.00036701709544882216
174265,0.0004039061729502142
142914,0.4225493930103353
363337,0.0008580996343731938
211239,0.0012262970090936962
18495,0.10771097735346288
177089,0.3028608507957831
150109,0.00040139887310214903
20393,0.006868199656658591
201531,0.07260976628803932
58393,0.29847631993934776
59230,0.0002744846437967983
116807,0.001472108901180626
264156,0.4211688367778319
26926,0.4467599393079295
164376,0.339343210761266
298352,0.00032944608754772173
270263,0.0007292987440081429
83756,0.0004208827252184157
288067,0.00037706988535773206
35125,0.1424314977419264
148139,0.11802024517129603
287827,0.37124682588586905
65775,0.43869032083171206
103182,0.0003462834524398854
162486,0.06870476674825209
498106,0.0008880487217701224
108071,0.11997921305182795
208316,0.46456241607174315
479821,0.0010556293475912802
268948,0.2986909778646256
385567,0.00020935650438163336
387753,0.003104997772907243
451087,0.0003828683635220956
43448,0.003982509913687568
417074,0.0029885373722707133
266775,0.3800542413968312
46702,0.0003233072620661561
240643,0.4410240643703202
271037,0.0005001395194012964
154728,0.0005767867348077178
274666,0.4288366343337943
202788,0.42288610030016616
57893,0.0005241777309870828
195337,0.2500792510114673
148203,0.4457177289213933
278209,0.4470937000391334
255971,0.0006551215169030149
344762,0.033140845841415564
386869,0.4631253276589337
747,0.13485982805772026
88505,0.45893321389213054
462515,0.0003065504759559268
229240,0.22496732881170037
221780,0.4444300232931935
348919,0.07006509133537002
120294,0.30416687246457835
304383,0.0004229619516543971
469629,0.46523762412613956
109132,0.003002229054068447
130101,0.4535838691073919
76881,0.09564722274274201
18659,0.46450852118157404
46765,0.03354495357592621
439704,0.00028918631304060345
494143,0.00399808420804046
322633,0.4392128831347456
259371,0.00037184698584411495
130079,0.16021886927370294
412293,0.00047475340293766074
386359,0.0006001945479360727
46738,0.11770358428391609
341761,0.44742723656878325
153887,0.4205753157437732
265008,0.0003697932707954565
109815,0.23756925186481623
233027,0.44546032333685737
269231,0.005015700312751569
211890,0.006924747947803661
17598,0.23207874540090387
409565,0.0002506825906460098
204956,0.0009368351010872113
462601,0.0005321930343992095
305854,0.3743368105331204
34237,0.0005948780834532597
5369,0.03173813510376001
216736,0.0021507382122566807
179928,0.0003596235561630284
333466,0.0013213943617468992
200076,0.16851209877439102
271141,0.0008028729266615312
227881,0.0003239954097428436
195589,0.23375812720655556
231359,0.0039690241727923835
11586,0.42477885951289496
143900,0.11217142301071306
236331,0.21826105290865289
115199,0.4234462454954698
91886,0.2676352601659634
43514,0.40034063309667617
329777,0.00035834302544840674
222919,0.3299070049882571
328402,0.0008054242403940639
184467,0.000430035802375827
201080,0.4475098544528751
276342,0.4448819077326753
113297,0.0005935304771479496
28129,0.013417264530883181
483233,0.00043071774260742423
122402,0.3594414051048138
192058,0.0005319898425236002
331564,0.22650759760282743
280762,0.0004680790511979886
421149,0.44867266987572196
287578,0.0002827666299827485
204349,0.0009156683175313975
28818,0.0002984952697188037
342303,0.4424515774756258
168475,0.0009682935560306779
152683,0.00022559131180726445
190465,0.46131087816153105
207971,0.0003420301246340099
191533,0.002180013348683469
97162,0.4372977929657776
306627,0.00042260495990973355
335462,0.44146847845103887
234019,0.12350433554658409
406406,0.00033789606756309235
217569,0.20488614996905535
275213,0.15520909370951308
309057,0.09698590823459416
70218,0.4664761848874706
123479,0.0003735524127765175
340913,0.06769538409299064
351002,0.4433346227930246
211828,0.44521263256234556
454960,0.008272196258257142
108956,0.025137153783232457
273973,0.000253848224625584
203618,0.00045679876050425263
410680,0.0006066102000605125
114843,0.44495034302724
358066,0.21454339976770775
210127,0.442289991518825
2682,0.0193391502331669
281468,0.001124934267025241
447038,0.46121413546704804
165862,0.048794912144085274
377821,0.43798991906193424
471494,0.00031101355837923804
151139,0.4210894315840021
447350,0.008033699041641394
128564,0.00036932016015483635
142425,0.42161979950342193
243040,0.0008114336270243086
86791,0.006122385279792456
93063,0.0012037224629265347
110920,0.14543973513021224
315239,0.1054394669426064
200051,0.03128652387343266
352781,0.003908815387410271
361419,0.0005078353766267357
45661,0.4471926402097745
117478,0.0006378086503840328
203864,0.037302567041612014
180259,0.42237539686086945
6663,0.2357015872133672
329272,0.0005746776302821093
172353,0.0002899460048376557
179726,0.433355703088177
10022,0.0004006570442073087
44246,0.08078464118911315
470142,0.4473630896124524
42785,0.0005033260356260138
215227,0.0007248504751514785
341533,0.2930159616393323
113849,0.1684552416615067
240713,0.3857397045844148
433520,0.420695718017872
452983,0.00045870193661271306
354242,0.00680666544279855
102252,0.00036223717322310866
282416,0.02469488286334113
347329,0.0050457987042361475
377913,0.1438662999877893
7330,0.11353634529393487
284930,0.014354101227182328
152609,0.0003996493427514199
300988,0.44205063041111126
205563,0.0008829433966361627
303088,0.4664878615282304
333727,0.032109116534469614
280933,0.30089429901729825
171931,0.44955501208316717
70950,0.06263732144824524
24661,0.43829246719437553
322429,0.0008750688746940202
225399,0.0035179978699917368
364475,0.0036629377907426847
47379,0.4300091542059972
277426,0.3763634317095816
309286,0.0014009695990908654
197165,0.0010782003936127735
37975,0.10579597874498377
244663,0.3739720140189511
333545,0.44833556193752067
414567,0.4537530140314692
58310,0.3282951512779495
109997,0.03372282701134147
179086,0.0991875002851596
82339,0.44963723806104583
157765,0.07635212336084794
77070,0.00039864947113635405
6553,0.28102406402867575
61262,0.25505949661044247
205892,0.1953302454294563
194269,0.00034997215728841443
283791,0.4423789671001906
214851,0.03274108796308542
181052,0.4492573241631623
348059,0.0048094550936938285
351782,0.14136287538172346
507393,0.00037183868013537054
211406,0.00028658337677213316
110479,0.09743418180015763
463832,0.0007981019011424473
120988,0.0005163725695650246
410364,0.00042649508402831484
282861,0.0006886798824589418
331845,0.3670323463234693
424004,0.0003565185897575491
462315,0.4446431771822201
295192,0.1983141119903404
357913,0.0003343414562329621
258831,0.029123179218605945
235263,0.06503378257398
117290,0.0002924928020260362
172365,0.36005471896302343
415074,0.0007520046594521153
72669,0.0005298119742006735
391512,0.0009740974841153721
159627,0.4645031795973903
467101,0.4641890421230538
457221,0.46336552706808587
38233,0.003809708676578388
24771,0.00037340635018699974
33787,0.0011754136446098342
356464,0.4465869732833636
259805,0.05398534823190735
418303,0.000268252528593427
435963,0.001161813330192601
30959,0.2928554874439176
485417,0.0003988642224103503
362163,0.008149860240175097
458577,0.42725480917206426
181048,0.45180984881392006
63936,0.41130591441167114
177948,0.0003325604840401134
110013,0.4038751794916024
377169,0.4620987120367473
58038,0.00037983867899488025
28500,0.051876803639025734
372638,0.0004298014585060489
343341,0.2642658488113674
237697,0.3275042740366847
312545,0.2637869349443702
280366,0.06256906902174801
34386,0.3441644876800606
256301,0.3061673106735469
26033,0.2640619702594717
75304,0.46674906633053703
482052,0.0005002214789220422
485908,0.46700814600123963
421940,0.0006611429805640222
324455,0.005184621648493934
493386,0.011262728621261132
73076,0.004709862981640572
408361,0.000585916510150352
375734,0.00037231552421948115
336461,0.44681407084553165
33135,0.4095223049589358
33090,0.014227223420514022
90724,0.44796011897848176
11472,0.000382715596668576
172119,0.11382569822786907
373802,0.003797860664435551
331147,0.4103718702812407
95377,0.445317487353582
492050,0.00037456906853809474
99229,0.0055466766368917645
235657,0.3263920138692369
21858,0.46683969597619834
107192,0.004703215354418585
296141,0.4717421480338363
283884,0.3814269882113366
53217,0.44363763344720014
144193,0.46016433265527473
74185,0.12534267865597407
262816,0.4646311527607797
393701,0.00034218077446887286
75702,0.06493471071068126
383016,0.005833549911353362
87563,0.0003129672571093882
132994,0.4626706955882491
454279,0.0002944284787256019
4039,0.420923452410863
293612,0.00025134788937661897
191694,0.0004096374870329654
109865,0.37131206596753474
195723,0.031195958829832213
145825,0.1133232097429188
353857,0.42361155685299345
388488,0.012535322068345112
32775,0.001110604763462082
307111,0.0003930384265342294
305386,0.008251505166402072
265209,0.45709170662088666
169212,0.004085115923403327
54391,0.000362585161109312
28934,0.0015446188788025687
475363,0.004072388941480213
314733,0.00436844142580607
125758,0.4080702046498093
180625,0.0004821942964719729
332336,0.4460533770150583
228226,0.4407884138234673
23445,0.4445762155003492
